  UID   PID  PPID   C STIME   TTY           TIME CMD
  501  3828     1   0  6:33PM ??         0:00.06 /usr/libexec/neagent
  501  3829     1   0  6:33PM ??         0:00.32 /System/Library/PrivateFrameworks/AuthKit.framework/Versions/A/Support/akd
  265  3830     1   0  6:33PM ??         0:00.14 /System/Library/PrivateFrameworks/CoreADI.framework/adid
  501  3831     1   0  6:33PM ??         0:00.02 /System/Library/PrivateFrameworks/CoreFollowUp.framework/Versions/A/Support/followupd
  501  3832     1   0  6:33PM ??         0:00.01 /System/Library/PrivateFrameworks/CoreCDP.framework/Versions/A/Resources/cdpd
    0  3833     1   0  6:33PM ??         0:00.71 /usr/libexec/coreduetd
    0  3836     1   0  6:34PM ??         0:00.19 /System/Library/PrivateFrameworks/CloudKitDaemon.framework/Support/cloudd --system
  501  3860     1   0  6:36PM ??         0:00.21 /System/Library/PrivateFrameworks/CacheDelete.framework/deleted
  501  3862     1   0  6:36PM ??         1:56.83 /System/Applications/News.app/Contents/PlugIns/NewsToday2.appex/Contents/MacOS/NewsToday2
  501  3865     1   0  6:37PM ??         0:00.18 /usr/libexec/swcd
  501  3866     1   0  6:37PM ??         1:59.56 /Library/Apple/System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501  3867     1   0  6:37PM ??         0:00.03 /System/Library/Frameworks/MediaAccessibility.framework/Versions/A/XPCServices/com.apple.accessibility.mediaaccessibilityd.xpc/Contents/MacOS/com.apple.accessibility.mediaaccessibilityd
  501  3868     1   0  6:37PM ??         0:00.15 /System/Library/Frameworks/ImageIO.framework/Versions/A/XPCServices/ImageIOXPCService.xpc/Contents/MacOS/ImageIOXPCService
  501  3869     1   0  6:37PM ??         0:02.01 /System/Library/PrivateFrameworks/SafariSafeBrowsing.framework/com.apple.Safari.SafeBrowsing.Service
  501  3871     1   0  6:37PM ??         0:00.34 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501  3872     1   0  6:37PM ??         0:00.14 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501  3873     1   0  6:37PM ??         0:00.21 /Library/Apple/System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SearchHelper.xpc/Contents/MacOS/com.apple.Safari.SearchHelper
  501  3875     1   0  6:37PM ??         0:00.23 /System/Library/PrivateFrameworks/Translation.framework/translationd
  501  3876     1   0  6:37PM ??         0:03.81 /System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/Support/suggestd
  501  3878     1   0  6:37PM ??         0:00.16 /System/Library/Frameworks/AddressBook.framework/Executables/ContactsAccountsService
  501  3879     1   0  6:37PM ??         0:01.09 /Library/Apple/System/Library/CoreServices/SafariSupport.bundle/Contents/MacOS/SafariBookmarksSyncAgent
  501  3880     1   0  6:37PM ??         0:00.07 /System/Library/PrivateFrameworks/AssetCacheServices.framework/Versions/A/XPCServices/AssetCacheLocatorService.xpc/Contents/MacOS/AssetCacheLocatorService -a
  501  3881     1   0  6:37PM ??         0:00.74 /usr/libexec/remindd
    0  3889     1   0  6:38PM ??         0:00.19 /usr/libexec/dprivacyd
    0  3904     1   0  6:38PM ??         0:00.33 /usr/libexec/sysmond
  501  3909     1   0  6:39PM ??         0:01.66 /System/Applications/Stocks.app/Contents/PlugIns/StocksWidget.appex/Contents/MacOS/StocksWidget
    0  3910     1   0  6:39PM ??         0:00.09 /usr/libexec/containermanagerd --runmode=agent --bundle-container-mode=global --bundle-container-owner=_appinstalld --system-container-mode=none
    0  3924     1   0  6:40PM ??         0:00.46 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/CAReportingService.xpc/Contents/MacOS/CAReportingService
  501  3944     1   0  6:43PM ??         0:01.08 /System/Library/CoreServices/Screen Time.app/Contents/PlugIns/ScreenTimeWidgetExtension.appex/Contents/MacOS/ScreenTimeWidgetExtension
    0  3950     1   0  6:45PM ??         0:00.44 /usr/sbin/spindump
  501  3981  3613   0  6:54PM ??        15:25.24 /Applications/VirtualBox.app/Contents/Resources/VirtualBoxVM.app/Contents/MacOS/VirtualBoxVM --comment VM1 --startvm d7c5481b-9382-4dcb-8eb3-356dadce5f56 --no-startvm-errormsgbox
    0  3994     1   0  6:58PM ??         0:00.03 /System/Library/CoreServices/backupd.bundle/Contents/Resources/backupd-helper -launchd
  501  4004     1   0  7:00PM ??         0:00.11 /Library/Apple/System/Library/CoreServices/SafariSupport.bundle/Contents/MacOS/PasswordBreachAgent
  501  4006     1   0  7:00PM ??         0:27.38 /Library/Apple/System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501  4007     1   0  7:01PM ??         0:00.32 /System/Library/CoreServices/NowPlayingTouchUI.app/Contents/MacOS/NowPlayingTouchUI
  501  4011     1   0  7:01PM ??         0:00.18 /System/Library/CoreServices/OSDUIHelper.app/Contents/MacOS/OSDUIHelper
    0  4015     1   0  7:02PM ??         0:00.04 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
    0  4016     1   0  7:02PM ??         0:00.06 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501  4017     1   0  7:02PM ??         0:00.06 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501  4018     1   0  7:02PM ??         0:00.03 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501  4023     1   0  7:04PM ??         0:00.47 /System/Library/CoreServices/ClimateProxy.app/Contents/PlugIns/WeatherWidget.appex/Contents/MacOS/WeatherWidget
  501  4030     1   0  7:05PM ??         0:36.47 /Library/Apple/System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501  4031     1   0  7:05PM ??         0:00.13 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501  4033     1   0  7:05PM ??         0:00.18 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501  4036     1   0  7:05PM ??         0:00.12 /Library/Apple/System/Library/CoreServices/SafariSupport.bundle/Contents/MacOS/AuthenticationServicesAgent
  501  4037     1   0  7:05PM ??         0:00.18 /System/Library/Frameworks/LocalAuthentication.framework/Support/coreautha.bundle/Contents/MacOS/coreautha
  501  4038     1   0  7:05PM ??         0:00.03 /System/Library/Frameworks/Security.framework/Versions/A/Resources/CloudKeychainProxy.bundle/Contents/MacOS/CloudKeychainProxy
  501  4039     1   0  7:06PM ??         0:01.18 /Library/Apple/System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501  4040     1   0  7:06PM ??         0:00.38 /Library/Apple/System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501  4045     1   0  7:07PM ??         0:00.06 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501  4046     1   0  7:07PM ??         0:00.05 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501  4051     1   0  7:09PM ??         0:03.93 /Library/Apple/System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501  4052     1   0  7:09PM ??         0:00.08 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501  4053     1   0  7:09PM ??         0:00.13 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501  4064     1   0  7:11PM ??         0:00.02 /System/Library/PrivateFrameworks/IntlPreferences.framework/Support/localizationswitcherd
  501  4066     1   0  7:12PM ??         0:04.43 /Library/Apple/System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501  4104     1   0  7:24PM ??         0:00.05 /System/Library/PrivateFrameworks/CloudDocsDaemon.framework/XPCServices/ContainerMetadataExtractor.xpc/Contents/MacOS/ContainerMetadataExtractor
  501  4107     1   0  7:25PM ??         0:01.17 /Library/Apple/System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501  4109     1   0  7:25PM ??         0:02.71 /Library/Apple/System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501  4110     1   0  7:25PM ??         0:00.06 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501  4111     1   0  7:25PM ??         0:00.04 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501  4112     1   0  7:25PM ??         0:00.07 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501  4113     1   0  7:25PM ??         0:00.04 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501  4114     1   0  7:26PM ??         0:00.71 /Library/Apple/System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501  4115     1   0  7:26PM ??         0:00.19 /Library/Apple/System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501  4116     1   0  7:26PM ??         0:00.06 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501  4117     1   0  7:26PM ??         0:00.04 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
    0  4135     1   0  7:30PM ??         0:00.03 /usr/sbin/ocspd
    0  4145     1   0  7:33PM ??         0:00.24 /usr/libexec/PowerUIAgent
  501  4147     1   0  7:33PM ??         0:00.06 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
    0  3799   421   0  6:33PM ttys000    0:00.12 login -pf zhaozhiheng
  501  3802  3799   0  6:33PM ttys000    0:00.09 -bash
    0  4160  3802   0  7:33PM ttys000    0:00.01 ps -ef
